,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,color_num,cut_num,carat_log,price_predicted
2362,0.52,Ideal,E,VS2,61.2,56.0,5.16,5.23,3.18,4.0,5.0,5.0,-0.6539264674066639,1819.1841168075068
2363,0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,4.0,4.0,5.0,-1.171182981502945,627.6615624379249
2364,1.54,Premium,G,SI1,60.5,61.0,7.47,7.44,4.51,1.0,3.0,4.0,0.43178241642553783,9986.241156510361
2365,0.76,Very Good,H,IF,62.6,57.0,5.8,5.83,3.64,7.0,2.0,3.0,-0.2744368457017603,3769.536228047525
2366,0.27,Very Good,E,VVS2,62.5,59.0,4.09,4.14,2.57,6.0,5.0,3.0,-1.3093333199837622,627.2790837853464
2367,0.91,Premium,D,SI2,61.0,61.0,6.24,6.16,3.78,2.0,6.0,4.0,-0.09431067947124129,3669.7946367588024
2368,0.53,Good,D,VS2,58.4,58.0,5.31,5.38,3.12,4.0,6.0,2.0,-0.6348782724359695,1889.2360916808416
2369,1.5,Good,D,SI2,60.2,65.0,7.37,7.34,4.43,2.0,6.0,2.0,0.4054651081081644,8723.077010673363
2370,0.33,Ideal,E,VS1,60.6,57.0,4.5,4.54,2.74,3.0,5.0,5.0,-1.1086626245216111,830.7949000762218
2371,0.91,Good,E,I1,57.7,63.0,6.35,6.3,3.65,0.0,5.0,2.0,-0.09431067947124129,2137.4198366135674
2372,0.55,Very Good,I,VS2,61.0,57.0,5.31,5.32,3.24,4.0,1.0,3.0,-0.5978370007556204,1340.8406416611915
2373,1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,2.0,5.0,2.0,0.0769610411361284,4532.052731572007
2374,0.52,Premium,G,VVS1,61.9,61.0,5.13,5.11,3.17,5.0,3.0,4.0,-0.6539264674066639,1967.88489744486
2375,0.24,Very Good,E,VS1,60.1,57.0,4.08,4.1,2.46,3.0,5.0,3.0,-1.4271163556401458,426.8970580050219
2376,0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,4.0,6.0,5.0,-1.0216512475319814,992.9996590552834
2377,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,2.0,4.0,1.0,0.0,3641.335914645811
2378,0.75,Premium,H,VS2,60.8,57.0,5.9,5.87,3.58,4.0,2.0,4.0,-0.2876820724517809,2706.2261511526676
2379,0.78,Premium,H,SI2,59.7,59.0,6.03,5.97,3.58,2.0,2.0,4.0,-0.2484613592984996,2273.8520534446666
2380,0.31,Ideal,E,VS1,61.3,55.0,4.36,4.38,2.68,3.0,5.0,5.0,-1.171182981502945,738.0238703360312
2381,0.36,Ideal,H,VS2,61.0,55.0,4.59,4.62,2.81,4.0,2.0,5.0,-1.0216512475319814,697.4759392788785
2382,0.41,Ideal,D,VVS2,62.1,56.0,4.76,4.78,2.96,6.0,6.0,5.0,-0.8915981192837836,1598.747436812882
2383,0.34,Premium,E,SI2,62.4,59.0,4.46,4.42,2.77,2.0,5.0,4.0,-1.0788096613719298,568.1909788696104
2384,0.6,Premium,E,VS1,61.0,61.0,5.46,5.39,3.31,3.0,5.0,4.0,-0.5108256237659907,2498.035482665393
2385,1.01,Premium,E,SI1,61.7,56.0,6.44,6.39,3.96,1.0,5.0,4.0,0.009950330853168092,5116.663234783404
2386,1.73,Premium,G,VS2,62.9,58.0,7.65,7.58,4.79,4.0,3.0,4.0,0.5481214085096876,14305.584239275997
2387,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,1.0,2.0,3.0,0.01980262729617973,4194.674640267261
2388,1.02,Ideal,G,VS2,62.3,55.0,6.45,6.48,4.03,4.0,3.0,5.0,0.01980262729617973,5434.545744416817
2389,0.63,Very Good,E,SI1,61.0,57.6,5.48,5.51,3.36,1.0,5.0,3.0,-0.4620354595965587,2044.5992791724111
2390,0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,6.0,3.0,3.0,-1.171182981502945,667.6391743782281
2391,0.76,Ideal,E,VS2,62.1,55.0,5.84,5.88,3.64,4.0,5.0,5.0,-0.2744368457017603,3722.187901799168
2392,0.4,Ideal,F,IF,60.9,57.0,4.81,4.84,2.94,7.0,4.0,5.0,-0.916290731874155,1573.2898491954497
2393,1.08,Premium,I,SI2,62.7,57.0,6.57,6.53,4.11,2.0,1.0,4.0,0.0769610411361284,3949.1378105973567
2394,1.21,Good,G,I1,64.0,59.0,6.78,6.73,4.32,0.0,3.0,2.0,0.1906203596086497,3077.9316926642446
2395,0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,4.0,2.0,2.0,-0.10536051565782628,3603.3657203225007
2396,1.5,Premium,F,VS2,61.5,58.0,7.34,7.36,4.52,4.0,4.0,4.0,0.4054651081081644,11939.333476671925
2397,0.5,Very Good,D,VS2,62.8,58.0,5.0,5.03,3.15,4.0,6.0,3.0,-0.6931471805599453,1742.0592293713344
2398,0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,3.0,1.0,3.0,-0.19845093872383832,3089.2916330881526
2399,0.31,Ideal,I,SI1,62.2,56.0,4.37,4.34,2.71,1.0,1.0,5.0,-1.171182981502945,440.92601958449313
2400,0.36,Very Good,E,VS2,61.3,60.0,4.55,4.59,2.8,4.0,5.0,3.0,-1.0216512475319814,858.1427838932782
2401,0.79,Ideal,I,SI2,62.1,56.0,5.92,5.97,3.69,2.0,1.0,5.0,-0.23572233352106983,2281.1741040896127
2402,0.3,Premium,D,VS2,61.9,58.0,4.32,4.28,2.66,4.0,6.0,4.0,-1.2039728043259361,683.9950790621938
2403,0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,2.0,6.0,5.0,-0.35667494393873245,2326.098578621534
2404,1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,3.0,0.0,3.0,0.30010459245033816,7280.508735820964
2405,0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,3.0,6.0,5.0,-0.8209805520698302,1562.703945114003
2406,0.33,Ideal,F,IF,62.1,56.0,4.41,4.44,2.75,7.0,4.0,5.0,-1.1086626245216111,1096.5671937417342
2407,0.74,Ideal,F,SI1,62.5,56.0,5.8,5.76,3.61,1.0,4.0,5.0,-0.3011050927839216,2747.4781036229842
2408,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,4.0,4.0,5.0,0.09531017980432493,6845.145846374034
2409,0.4,Premium,F,VS2,59.3,59.0,4.83,4.79,2.85,4.0,4.0,4.0,-0.916290731874155,986.382490553838
2410,1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,0.0,0.0,1.0,0.6043159668533296,4836.783442264905
2411,0.71,Ideal,F,VS2,61.6,56.0,5.74,5.77,3.54,4.0,4.0,5.0,-0.342490308946776,2996.9954603630604
2412,1.0,Ideal,E,SI2,62.0,57.0,6.37,6.41,3.96,2.0,5.0,5.0,0.0,4279.733924040084
2413,2.0,Very Good,H,SI1,63.3,59.0,8.02,8.0,5.07,1.0,2.0,3.0,0.6931471805599453,14924.103623991352
2414,2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,1.0,3.0,4.0,0.7080357930536959,16808.88910162702
2415,1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,2.0,4.0,1.0,0.0,3641.335914645811
2416,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,1.0,3.0,3.0,-0.10536051565782628,3529.2850675619193
2417,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,6.0,4.0,5.0,-0.8915981192837836,1308.2038410333444
2418,0.41,Ideal,F,VVS1,61.8,57.0,4.75,4.79,2.95,5.0,4.0,5.0,-0.8915981192837836,1437.1141739147954
2419,1.51,Premium,F,VS2,61.6,58.0,7.32,7.35,4.52,4.0,4.0,4.0,0.412109650826833,12089.937558745518
2420,1.16,Very Good,H,SI2,63.2,57.0,6.66,6.7,4.22,2.0,2.0,3.0,0.14842000511827322,4598.220772581547
2421,0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,3.0,3.0,5.0,-0.616186139423817,1774.3289294703068
2422,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,1.0,6.0,3.0,0.43178241642553783,11741.391747134612
2423,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,1.0,2.0,4.0,0.7275486072772777,16370.680934881764
2424,0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95,5.0,0.0,5.0,-0.8915981192837836,931.6627884282173
2425,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,3.0,4.0,5.0,0.43178241642553783,14085.02932058965
2426,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,3.0,4.0,4.0,-0.8675005677047231,1165.382833310159
2427,1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,0.0,3.0,4.0,0.11332868530700327,3151.7942703288163
2428,1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,6.0,3.0,5.0,0.0,6457.376301713706
2429,1.01,Premium,I,VVS1,62.0,59.0,6.39,6.32,3.94,5.0,1.0,4.0,0.009950330853168092,5523.433819228553
2430,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,0.0,1.0,2.0,0.5306282510621704,4837.464681185498
2431,0.31,Ideal,F,VVS1,60.6,56.0,4.44,4.41,2.68,5.0,4.0,5.0,-1.171182981502945,849.3689706835269
2432,0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,7.0,4.0,3.0,-1.2039728043259361,877.1471838048751
2433,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,1.0,0.0,5.0,0.14842000511827322,4978.840423210303
2434,0.3,Premium,E,VS2,59.1,58.0,4.37,4.39,2.59,4.0,5.0,4.0,-1.2039728043259361,626.1782953682545
2435,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,6.0,5.0,3.0,0.0,7579.91821918925
2436,0.94,Fair,H,SI1,68.4,53.0,6.05,5.97,4.11,1.0,2.0,1.0,-0.06187540371808753,3402.5292888911536
2437,0.5,Ideal,I,VS2,62.4,55.0,5.09,5.11,3.18,4.0,1.0,5.0,-0.6931471805599453,1186.6500389999476
2438,1.2,Ideal,E,SI2,62.0,57.0,6.8,6.82,4.22,2.0,5.0,5.0,0.1823215567939546,5991.636838302468
2439,0.4,Very Good,G,VVS1,60.9,57.0,4.76,4.8,2.91,5.0,3.0,3.0,-0.916290731874155,1172.4202552029417
2440,0.62,Ideal,D,SI1,60.8,59.0,5.48,5.5,3.34,1.0,6.0,5.0,-0.4780358009429998,2233.5295352842277
2441,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,4.0,3.0,2.0,0.01980262729617973,4984.382732269814
2442,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,2.0,1.0,3.0,-0.040821994520255166,3089.100763641604
2443,1.51,Very Good,F,VS1,59.6,63.0,7.34,7.43,4.4,3.0,4.0,3.0,0.412109650826833,12744.900366297992
2444,0.7,Ideal,F,SI1,60.7,57.0,5.73,5.75,3.49,1.0,4.0,5.0,-0.35667494393873245,2474.26137095143
2445,0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,2.0,6.0,5.0,-0.6539264674066639,1343.9536919036661
2446,0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,1.0,3.0,4.0,-0.916290731874155,786.8449148383478
2447,0.5,Ideal,E,VS2,62.9,54.0,5.14,5.1,3.22,4.0,5.0,5.0,-0.6931471805599453,1689.43904410979
2448,1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,2.0,1.0,5.0,0.22314355131420976,5320.278523682248
2449,0.91,Very Good,G,VS2,62.3,59.0,6.13,6.17,3.83,4.0,3.0,3.0,-0.09431067947124129,4136.508279733877
2450,0.44,Ideal,I,VS1,61.1,56.0,4.92,4.96,3.02,3.0,1.0,5.0,-0.8209805520698302,1011.7295902956387
2451,0.42,Very Good,E,SI1,62.3,58.0,4.76,4.81,2.98,1.0,5.0,3.0,-0.8675005677047231,952.139127970296
2452,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,4.0,3.0,5.0,0.25464221837358075,8463.90751263373
2453,1.12,Ideal,F,VS1,61.8,56.0,6.67,6.69,4.13,3.0,4.0,5.0,0.11332868530700327,7705.971957601263
2454,0.6,Ideal,G,VS1,62.2,55.0,5.41,5.45,3.38,3.0,3.0,5.0,-0.5108256237659907,2166.17662347839
2455,0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,1.0,5.0,3.0,-1.2039728043259361,504.9741826124234
2456,0.31,Premium,H,SI1,62.3,55.0,4.36,4.34,2.71,1.0,2.0,4.0,-1.171182981502945,456.8702869028228
2457,1.71,Premium,G,VS1,62.7,58.0,7.66,7.62,4.79,3.0,3.0,4.0,0.5364933705145685,15258.105102492358
2458,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,1.0,3.0,5.0,-0.3011050927839216,2579.224043843893
2459,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,1.0,4.0,3.0,-1.2039728043259361,474.0498392314412
2460,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2.0,4.0,2.0,-0.342490308946776,1990.79691780428
2461,0.31,Ideal,D,SI2,61.3,56.0,4.36,4.41,2.69,2.0,6.0,5.0,-1.171182981502945,517.3791519189127
2462,0.32,Premium,G,VS2,61.7,60.0,4.4,4.32,2.69,4.0,3.0,4.0,-1.1394342831883648,592.7416853717322
2463,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,1.0,3.0,4.0,0.43178241642553783,9986.241156510361
2464,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,2.0,0.0,5.0,0.01980262729617973,3482.3826665927813
2465,1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,6.0,4.0,3.0,0.0,6856.655021124365
2466,1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,1.0,6.0,4.0,0.0,5349.175048600562
2467,1.01,Ideal,H,VS1,61.5,56.0,6.48,6.43,3.97,3.0,2.0,5.0,0.009950330853168092,5324.430117228666
2468,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,6.0,3.0,4.0,-0.35667494393873245,3210.002898983572
2469,0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,4.0,3.0,5.0,-1.2378743560016174,506.67480096580755
2470,0.41,Premium,G,VVS1,60.0,59.0,4.84,4.83,2.9,5.0,3.0,4.0,-0.8915981192837836,1258.4733225541686
2471,0.35,Ideal,D,SI1,62.3,55.0,4.54,4.51,2.82,1.0,6.0,5.0,-1.0498221244986778,760.2138921800141
2472,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,1.0,4.0,5.0,0.04879016416943204,5313.16576214612
2473,0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,5.0,2.0,3.0,-1.2039728043259361,612.372432203711
2474,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,6.0,3.0,5.0,0.19885085874516517,9427.843469391399
2475,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,2.0,3.0,3.0,0.009950330853168092,3738.4388224220615
2476,1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,4.0,5.0,3.0,0.19885085874516517,8580.953608089525
2477,1.03,Very Good,F,SI1,60.6,63.0,6.47,6.5,3.93,1.0,4.0,3.0,0.02955880224154443,4848.137010269089
2478,1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,1.0,4.0,4.0,0.45107561936021673,11031.646931600017
2479,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,7.0,4.0,5.0,-1.171182981502945,975.1788601853169
2480,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1.0,6.0,5.0,-0.8675005677047231,1071.9673404801913
2481,0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,1.0,5.0,5.0,-1.0788096613719298,675.7123519809336
2482,1.01,Premium,F,VS2,63.0,58.0,6.43,6.36,4.03,4.0,4.0,4.0,0.009950330853168092,5661.464526994071
2483,0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,4.0,5.0,3.0,-1.0788096613719298,770.422209895425
2484,0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,2.0,5.0,5.0,-0.916290731874155,788.8962165034618
2485,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,6.0,1.0,3.0,-0.941608539858445,845.6440769362755
2486,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,4.0,5.0,5.0,0.45107561936021673,14629.238704553834
2487,1.35,Premium,H,VS2,61.5,58.0,7.09,7.15,4.38,4.0,2.0,4.0,0.30010459245033816,8202.508138636955
2488,0.35,Very Good,D,SI1,60.1,61.0,4.56,4.59,2.75,1.0,6.0,3.0,-1.0498221244986778,719.2830591279994
2489,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,2.0,2.0,1.0,0.9162907318741551,17926.392254878094
2490,0.51,Very Good,G,VS2,62.7,57.0,5.05,5.12,3.19,4.0,3.0,3.0,-0.6733445532637656,1387.4668314852854
2491,0.62,Premium,J,VVS2,60.9,58.0,5.5,5.56,3.37,6.0,0.0,4.0,-0.4780358009429998,1885.9941112176036
2492,0.56,Ideal,G,SI1,61.5,56.0,5.31,5.32,3.27,1.0,3.0,5.0,-0.579818495252942,1525.2406286629778
2493,0.35,Ideal,F,VVS1,61.8,55.0,4.53,4.57,2.81,5.0,4.0,5.0,-1.0498221244986778,1067.1782042258587
2494,0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,3.0,4.0,4.0,-0.3285040669720361,3234.4232912224775
2495,1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,2.0,1.0,5.0,0.412109650826833,7540.2997258958785
2496,1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,2.0,6.0,2.0,0.009950330853168092,4204.060752097171
2497,1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,2.0,3.0,1.0,0.412109650826833,7421.295130034449
2498,0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,6.0,2.0,3.0,-0.2876820724517809,3245.1135443513817
2499,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,2.0,6.0,2.0,-0.6931471805599453,1148.534638480894
2500,0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,6.0,3.0,5.0,-1.0216512475319814,923.9114366362255
2501,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,1.0,4.0,5.0,-0.4620354595965587,2028.6120553560227
2502,0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,2.0,2.0,5.0,-0.7550225842780328,918.3905222200609
2503,1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,1.0,4.0,2.0,0.009950330853168092,4544.704942505074
2504,1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,4.0,3.0,3.0,0.009950330853168092,5035.661566379343
2505,0.9,Ideal,G,SI2,62.7,55.0,6.11,6.17,3.85,2.0,3.0,5.0,-0.10536051565782628,3197.471887204727
2506,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,1.0,1.0,5.0,0.412109650826833,8718.180465856116
2507,1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,1.0,1.0,2.0,0.0,3689.988256123393
2508,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,3.0,1.0,4.0,-1.171182981502945,505.1268325766348
2509,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,1.0,1.0,4.0,0.4885800148186709,9795.021374982447
2510,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,6.0,5.0,3.0,-0.916290731874155,1325.3251221457388
2511,0.42,Very Good,G,VS1,60.6,58.0,4.82,4.95,2.96,3.0,3.0,3.0,-0.8675005677047231,1035.3471697936402
2512,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,3.0,2.0,4.0,-0.35667494393873245,2576.9216708187664
2513,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,1.0,6.0,3.0,-1.1394342831883648,607.4976929098144
2514,0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,4.0,5.0,3.0,-0.2876820724517809,3426.981023202078
2515,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,7.0,3.0,5.0,-1.1394342831883648,897.0215961633369
2516,0.25,Ideal,E,VS2,60.6,57.0,4.08,4.11,2.48,4.0,5.0,5.0,-1.3862943611198906,456.9161041142727
2517,1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,2.0,4.0,5.0,0.01980262729617973,4228.691311954097
2518,0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,1.0,6.0,4.0,-0.916290731874155,951.0966592338006
2519,0.48,Good,F,VS1,59.0,60.9,5.09,5.15,3.02,3.0,4.0,2.0,-0.7339691750802004,1409.4794687970918
2520,0.31,Ideal,E,VS1,60.1,55.0,4.42,4.53,2.69,3.0,5.0,5.0,-1.171182981502945,738.0238703360312
2521,1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,2.0,2.0,5.0,0.0,3699.72676170489
2522,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,4.0,1.0,4.0,-0.10536051565782628,3494.523398217937
2523,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,1.0,6.0,3.0,0.01980262729617973,5401.059547316996
2524,0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,4.0,4.0,4.0,-1.0216512475319814,808.5779171443465
2525,0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,1.0,5.0,3.0,-1.171182981502945,537.1683831863666
2526,0.7,Fair,F,VS2,65.5,57.0,5.55,5.41,3.59,4.0,4.0,1.0,-0.35667494393873245,2600.1310807267187
2527,1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,4.0,0.0,4.0,0.5538851132264376,11095.911611845055
2528,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,3.0,3.0,4.0,0.5822156198526637,16638.242855436194
2529,0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,3.0,5.0,5.0,-1.0216512475319814,979.6281662365741
2530,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,0.0,5.0,2.0,0.41871033485818504,4827.808951516507
2531,0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,1.0,5.0,4.0,-0.06187540371808753,4468.804348317097
2532,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,1.0,1.0,5.0,-1.1086626245216111,496.0711552101037
2533,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,2.0,3.0,5.0,0.058268908123975824,4324.679321718373
2534,0.75,Ideal,E,SI1,62.1,55.0,5.81,5.85,3.62,1.0,5.0,5.0,-0.2876820724517809,3001.7000936071067
2535,0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,3.0,2.0,4.0,-0.23572233352106983,3240.302468067297
2536,0.33,Ideal,E,SI1,59.6,57.0,4.53,4.49,2.69,1.0,5.0,5.0,-1.1086626245216111,638.7408032260137
2537,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,2.0,4.0,5.0,-0.19845093872383832,2826.6898674169515
2538,0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,3.0,3.0,5.0,-1.1394342831883648,658.6565629428724
2539,0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,4.0,4.0,4.0,-1.2039728043259361,573.248652794241
2540,0.7,Ideal,F,VS2,62.0,56.0,5.71,5.74,3.55,4.0,4.0,5.0,-0.35667494393873245,2917.8596423639387
2541,1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,3.0,0.0,1.0,0.41871033485818504,8560.032577700555
2542,0.31,Ideal,G,IF,62.0,54.0,4.36,4.38,2.71,7.0,3.0,5.0,-1.171182981502945,845.1412400832338
2543,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,4.0,6.0,5.0,-0.6733445532637656,1915.6761341958336
2544,0.74,Premium,H,VS2,59.9,57.0,5.91,5.87,3.53,4.0,2.0,4.0,-0.3011050927839216,2638.556517142881
2545,0.67,Good,F,VS2,58.1,62.0,5.76,5.83,3.36,4.0,4.0,2.0,-0.40047756659712525,2463.9073562476187
2546,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,3.0,2.0,5.0,-1.1394342831883648,603.8048154267981
2547,0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,3.0,2.0,5.0,-0.3285040669720361,2804.736831201632
2548,0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,4.0,5.0,3.0,-0.6931471805599453,1594.8063254693243
2549,0.86,Ideal,E,SI2,61.8,57.0,6.1,6.13,3.78,2.0,5.0,5.0,-0.15082288973458366,3239.917038842105
2550,0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1.0,6.0,4.0,-0.6733445532637656,1503.4771593681996
2551,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,3.0,1.0,1.0,0.6931471805599453,15702.326963326706
2552,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,4.0,4.0,3.0,0.5822156198526637,16191.130949742215
2553,0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,4.0,4.0,3.0,-0.35667494393873245,2754.417823299257
2554,0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,4.0,3.0,3.0,-0.35667494393873245,2521.5922016430754
2555,0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,7.0,5.0,3.0,-1.2729656758128873,889.2046192504476
2556,0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,1.0,6.0,4.0,-1.1394342831883648,624.5433923854096
2557,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,0.0,1.0,2.0,0.4054651081081644,3965.3867818529466
2558,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,6.0,1.0,1.0,-0.10536051565782628,3989.1095011725724
2559,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,6.0,1.0,4.0,-0.8915981192837836,949.0099145273529
2560,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,1.0,0.0,4.0,0.0,3661.13533187001
2561,0.91,Very Good,H,VS2,58.3,59.0,6.35,6.47,3.74,4.0,2.0,3.0,-0.09431067947124129,3786.8572196919436
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,6.0,0.0,3.0,0.06765864847381486,5221.861424357232
2563,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,1.0,0.0,5.0,0.7884573603642703,16636.17187403791
2564,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,1.0,6.0,3.0,0.41871033485818504,11455.629630843232
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,6.0,2.0,5.0,-1.171182981502945,628.761016770349
2566,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,2.0,2.0,2.0,-0.10536051565782628,2798.4601251642584
2567,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,3.0,0.0,4.0,-0.8915981192837836,786.3183547248595
2568,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,4.0,3.0,4.0,0.4574248470388755,12055.813538300687
