,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,color_num,cut_num,carat_log,price_predicted
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,1.0,6.0,5.0,-1.171182981502945,509.7859911654222
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,4.0,5.0,5.0,-1.0498221244986778,825.4894452068315
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,4.0,2.0,5.0,-0.35667494393873245,2798.5269643423358
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,2.0,3.0,5.0,0.0769610411361284,5023.154817617616
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,5.0,6.0,4.0,0.1906203596086497,8024.333214269379
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,1.0,2.0,4.0,0.058268908123975824,4444.759981812269
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,4.0,1.0,5.0,-1.2729656758128873,557.2107204001321
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,4.0,4.0,2.0,-0.6931471805599453,1547.2036039883762
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,1.0,6.0,4.0,0.009950330853168092,4082.135011146427
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1.0,6.0,1.0,-0.8675005677047231,870.337275543828
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,1.0,4.0,5.0,0.4252677354043441,8483.624511113248
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,4.0,5.0,4.0,-0.5621189181535413,1948.8418588815828
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,6.0,6.0,4.0,-0.8915981192837836,1304.3781558543533
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,2.0,4.0,5.0,0.8064758658669485,18155.729501864615
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,2.0,5.0,2.0,-0.8915981192837836,912.1876146424243
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1.0,3.0,3.0,-0.6931471805599453,1183.199449524367
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,4.0,4.0,3.0,-1.4696759700589417,394.04637151532626
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,1.0,4.0,3.0,0.10436001532424286,4820.647505563074
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,2.0,5.0,5.0,0.1823215567939546,6047.436759577968
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,5.0,4.0,4.0,0.131028262406404,7224.7763353837045
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,2.0,3.0,5.0,-0.10536051565782628,3643.4347374134804
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,3.0,3.0,4.0,0.19885085874516517,6808.4012547913535
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3.0,4.0,4.0,-0.35667494393873245,2559.173083240747
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,1.0,1.0,4.0,0.06765864847381486,4518.881247225873
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,2.0,5.0,3.0,-0.6733445532637656,1339.786734152754
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,1.0,5.0,4.0,-1.2039728043259361,481.17777193663335
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,2.0,3.0,4.0,0.11332868530700327,5355.4470851209435
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,4.0,4.0,4.0,-1.2039728043259361,629.2092032317363
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,1.0,6.0,4.0,-0.916290731874155,798.6672894180036
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,1.0,1.0,4.0,-0.10536051565782628,3331.8171414239373
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,3.0,2.0,5.0,-1.2039728043259361,575.3938686870692
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2.0,4.0,4.0,-0.3011050927839216,2580.9380624651462
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,4.0,0.0,3.0,-0.8915981192837836,1090.7967723551749
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1.0,5.0,4.0,-0.6539264674066639,1267.8257334744048
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,6.0,6.0,5.0,-0.616186139423817,2118.741330514512
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,2.0,2.0,3.0,-0.10536051565782628,3643.4347374134804
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3.0,1.0,2.0,-0.35667494393873245,2559.173083240747
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,4.0,2.0,3.0,-1.0788096613719298,784.4002366014467
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,4.0,4.0,5.0,-0.35667494393873245,2798.5269643423358
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,4.0,3.0,3.0,0.01980262729617973,5431.419127128468
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,2.0,4.0,2.0,0.0,4386.375089392051
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,2.0,1.0,5.0,-1.171182981502945,557.4651639090445
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,3.0,3.0,4.0,0.20701416938432612,6907.002434568452
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,1.0,5.0,3.0,-0.35667494393873245,2140.1291692659643
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,4.0,6.0,5.0,-0.616186139423817,1771.814557310631
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,1.0,2.0,5.0,-0.9675840262617056,729.674987731683
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,2.0,5.0,1.0,-0.10536051565782628,3643.4347374134804
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,2.0,6.0,5.0,0.0,4386.375089392051
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,4.0,3.0,3.0,-1.2378743560016174,592.7373813378864
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,1.0,5.0,4.0,0.6981347220709843,13718.577632115315
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,2.0,4.0,4.0,0.27763173659827955,7152.834471244191
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,4.0,4.0,4.0,-0.3285040669720361,2940.8888198289314
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,4.0,2.0,4.0,-1.171182981502945,666.6185680791125
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,2.0,0.0,1.0,0.412109650826833,9064.54672847052
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,7.0,2.0,5.0,-1.4271163556401458,555.3829134593061
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4.0,5.0,5.0,-0.23572233352106983,3462.990728292628
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,4.0,4.0,4.0,-0.31471074483970024,3013.212145554439
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,3.0,6.0,3.0,-0.10536051565782628,3984.1972480272398
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,6.0,4.0,4.0,-0.6733445532637656,1915.821396256676
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,6.0,3.0,5.0,-1.2378743560016174,708.7971948304445
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,1.0,4.0,2.0,-0.3856624808119846,2033.603017551927
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,4.0,6.0,5.0,-0.6733445532637656,1602.1211226716603
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,4.0,1.0,5.0,0.4382549309311553,11350.2495414421
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,2.0,2.0,3.0,0.412109650826833,9064.54672847052
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,1.0,1.0,5.0,0.6981347220709843,13718.577632115315
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,5.0,3.0,3.0,0.03922071315328133,6146.061186580354
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,1.0,3.0,1.0,-0.020202707317519466,3870.9896822418204
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,5.0,5.0,3.0,-1.3862943611198906,499.06755156279786
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,3.0,2.0,5.0,-0.8675005677047231,1040.7520073551443
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,5.0,3.0,3.0,0.09531017980432493,6784.254248600578
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,3.0,6.0,3.0,-0.8915981192837836,997.5025342495735
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,4.0,4.0,4.0,0.01980262729617973,5431.419127128468
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,6.0,2.0,3.0,-0.4942963218147801,2626.1327845416404
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,3.0,0.0,5.0,-0.916290731874155,955.0488161630171
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,3.0,6.0,5.0,-1.0788096613719298,717.3116420087254
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,2.0,5.0,5.0,-0.916290731874155,873.3649004092106
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,6.0,3.0,5.0,-0.8915981192837836,1304.3781558543533
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,1.0,2.0,5.0,-1.2039728043259361,481.17777193663335
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,3.0,5.0,5.0,-1.171182981502945,609.6036657690262
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,4.0,5.0,3.0,-0.7765287894989963,1335.8734049114323
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,7.0,3.0,5.0,-0.916290731874155,1365.6673184122646
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,4.0,5.0,5.0,-1.2039728043259361,629.2092032317363
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,2.0,4.0,5.0,0.08617769624105241,5105.364779511849
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,1.0,5.0,3.0,-0.342490308946776,2194.271797645859
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,2.0,3.0,5.0,-0.030459207484708574,4157.250688274908
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,7.0,5.0,3.0,0.01980262729617973,7102.362371485803
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,2.0,6.0,4.0,-0.8675005677047231,951.7380241422779
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,7.0,1.0,5.0,-1.1086626245216111,973.1760561487085
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,3.0,5.0,5.0,-1.0216512475319814,793.2878428817265
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,1.0,2.0,5.0,0.5423242908253617,10426.127026841858
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,5.0,2.0,5.0,-0.9942522733438669,995.5180088631265
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,4.0,6.0,5.0,-0.342490308946776,2869.3262448799096
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1.0,1.0,3.0,-0.6733445532637656,1225.1967520822225
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,4.0,5.0,5.0,-1.2039728043259361,629.2092032317363
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,4.0,5.0,3.0,-0.342490308946776,2869.3262448799096
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,3.0,5.0,5.0,-1.2039728043259361,575.3938686870692
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,1.0,4.0,2.0,-0.030459207484708574,3801.6871723147597
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,2.0,1.0,5.0,0.23901690047049992,6682.516388795997
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,4.0,1.0,5.0,0.45107561936021673,11609.47294073319
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,3.0,3.0,4.0,0.0,4796.623191987673
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,6.0,6.0,5.0,-0.8675005677047231,1360.9330677810258
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,1.0,3.0,1.0,-0.35667494393873245,2140.1291692659643
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,3.0,6.0,5.0,-0.579818495252942,1727.4584013414126
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1.0,5.0,2.0,-0.6733445532637656,1225.1967520822225
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1.0,1.0,3.0,-0.6539264674066639,1267.8257334744048
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,5.0,3.0,4.0,-0.941608539858445,1092.2412334583698
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,4.0,2.0,3.0,0.5306282510621704,13355.671222071385
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,6.0,5.0,3.0,-1.2039728043259361,752.4103123132114
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,1.0,2.0,5.0,0.0769610411361284,4593.531799404719
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,2.0,4.0,5.0,0.6981347220709843,15001.64630025017
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,4.0,0.0,5.0,-0.5978370007556204,1830.013559896016
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,2.0,4.0,1.0,-0.10536051565782628,3643.4347374134804
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,3.0,1.0,5.0,-0.10536051565782628,3984.1972480272398
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6.0,4.0,4.0,0.009950330853168092,6383.1719954134915
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,4.0,2.0,3.0,-0.6733445532637656,1602.1211226716603
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3.0,5.0,4.0,-0.35667494393873245,2559.173083240747
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1.0,2.0,1.0,-0.35667494393873245,2140.1291692659643
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,1.0,1.0,5.0,-1.0788096613719298,599.857656588413
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,7.0,3.0,5.0,-1.1394342831883648,921.8342823617199
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,4.0,6.0,5.0,-1.171182981502945,666.6185680791125
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,1.0,5.0,4.0,-0.8915981192837836,834.1695541986951
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,3.0,0.0,5.0,0.6097655716208943,14040.139067588076
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,4.0,1.0,3.0,-0.10536051565782628,4356.830533612585
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,4.0,5.0,5.0,0.0,5245.240905538448
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,1.0,5.0,4.0,-0.9942522733438669,696.1931965532159
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,3.0,4.0,5.0,0.4252677354043441,10144.744442976351
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,4.0,3.0,5.0,0.08617769624105241,6105.011001898235
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,2.0,4.0,4.0,0.03922071315328133,4700.10294311568
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,2.0,5.0,3.0,-0.2231435513142097,2960.83158627539
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,3.0,4.0,2.0,-1.2378743560016174,542.0414278934794
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,0.0,4.0,5.0,0.1906203596086497,5131.682426638462
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,4.0,0.0,3.0,0.6981347220709843,17939.015068453187
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,6.0,3.0,4.0,-1.2039728043259361,752.4103123132114
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4.0,2.0,1.0,0.009950330853168092,5337.979157911036
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,4.0,1.0,5.0,0.4762341789963717,12135.491310374817
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,2.0,6.0,3.0,0.17395330712343798,5958.954959235917
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,3.0,2.0,4.0,0.11332868530700327,5856.330379514875
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,1.0,2.0,2.0,0.5306282510621704,10213.538022563975
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,3.0,3.0,4.0,-1.2039728043259361,575.3938686870692
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,2.0,0.0,2.0,0.412109650826833,9064.54672847052
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,1.0,4.0,5.0,0.009950330853168092,4082.135011146427
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,3.0,3.0,4.0,-1.171182981502945,609.6036657690262
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,1.0,4.0,2.0,-0.35667494393873245,2140.1291692659643
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,3.0,2.0,3.0,-0.10536051565782628,3984.1972480272398
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,6.0,3.0,5.0,-0.342490308946776,3431.149202761202
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,2.0,5.0,2.0,-1.0788096613719298,655.9610358999541
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,1.0,5.0,2.0,-0.916290731874155,798.6672894180036
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,6.0,5.0,5.0,-1.0788096613719298,937.9882302555657
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,1.0,2.0,3.0,-1.171182981502945,509.7859911654222
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1.0,4.0,5.0,-0.6931471805599453,1183.199449524367
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,7.0,3.0,5.0,-1.2039728043259361,822.7816090466741
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,1.0,2.0,5.0,0.28517894223366247,6628.5955244410015
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,7.0,4.0,2.0,0.0,6858.907546059679
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,2.0,5.0,4.0,0.7275486072772777,15799.336993770816
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,4.0,6.0,5.0,-1.0216512475319814,867.4823259621772
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,4.0,1.0,4.0,0.22314355131420976,7770.652728970878
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,1.0,3.0,3.0,0.009950330853168092,4082.135011146427
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,7.0,3.0,3.0,0.43178241642553783,14673.841227579713
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1.0,2.0,5.0,-0.616186139423817,1354.9671183967516
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,4.0,2.0,5.0,0.06765864847381486,5909.087732008255
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,6.0,5.0,5.0,-1.3862943611198906,545.7442520097862
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,1.0,6.0,5.0,-1.1394342831883648,539.1055915743681
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,4.0,5.0,3.0,-1.0498221244986778,825.4894452068315
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,1.0,5.0,5.0,-0.8675005677047231,870.337275543828
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,2.0,2.0,3.0,0.10436001532424286,5271.512160804793
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,2.0,2.0,4.0,0.412109650826833,9064.54672847052
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,4.0,4.0,2.0,0.009950330853168092,5337.979157911036
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,5.0,2.0,5.0,-1.1394342831883648,770.8913671495052
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,5.0,1.0,5.0,-1.1086626245216111,813.826340326172
3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,7.0,3.0,5.0,-1.2729656758128873,728.633228430427
3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,2.0,1.0,3.0,-1.1394342831883648,589.5269626461089
3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3.0,5.0,5.0,-0.31471074483970024,2755.4965577432645
3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,2.0,4.0,4.0,0.01980262729617973,4542.068131537642
3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,2.0,5.0,5.0,0.412109650826833,9064.54672847052
3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,5.0,5.0,3.0,-1.3470736479666092,534.7624906922753
3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,5.0,1.0,5.0,-0.5978370007556204,2001.1707398843946
3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,1.0,3.0,5.0,-1.1394342831883648,539.1055915743681
3109,1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,1.0,4.0,3.0,0.412109650826833,8289.269424542157
3110,1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,2.0,4.0,4.0,0.5481214085096876,11518.271521384902
3111,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,3.0,3.0,5.0,-0.843970070294529,1084.7926716987886
3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,6.0,5.0,3.0,-0.843970070294529,1418.5225761449103
3113,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,1.0,6.0,4.0,0.0,4011.214901553713
3114,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1.0,5.0,4.0,-0.5621189181535413,1490.345943284176
3115,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,2.0,5.0,5.0,0.09531017980432493,5188.150978762753
3116,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,5.0,5.0,5.0,0.1823215567939546,7907.894102783832
3117,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,7.0,1.0,5.0,-0.916290731874155,1365.6673184122646
3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,6.0,5.0,3.0,-1.4271163556401458,507.88183252359596
3119,0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,1.0,3.0,3.0,-0.08338160893905101,3463.329127825821
3120,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,5.0,5.0,3.0,-1.3093333199837622,571.518286708297
3121,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,0.0,2.0,4.0,-0.843970070294529,829.5780133224896
3122,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,2.0,2.0,1.0,0.0,4386.375089392051
3123,1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,4.0,4.0,5.0,0.009950330853168092,5337.979157911036
3124,0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,2.0,4.0,4.0,-0.030459207484708574,4157.250688274908
3125,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,1.0,5.0,3.0,-1.2039728043259361,481.17777193663335
3126,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,4.0,5.0,3.0,0.4252677354043441,11093.560281620339
3127,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,1.0,0.0,4.0,-0.342490308946776,2194.271797645859
3128,1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,2.0,6.0,4.0,0.0,4386.375089392051
3129,0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,1.0,6.0,3.0,-0.2876820724517809,2416.660197133058
3130,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,4.0,3.0,5.0,0.03922071315328133,5620.397643852426
3131,0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,5.0,4.0,3.0,-1.4271163556401458,464.44344893665146
3132,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,5.0,2.0,2.0,-1.2729656758128873,609.3254247132508
3133,1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,1.0,2.0,5.0,0.0,4011.214901553713
3134,0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,1.0,3.0,3.0,-0.35667494393873245,2140.1291692659643
3135,1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,4.0,0.0,3.0,0.62057648772511,15648.437470224048
3136,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,1.0,0.0,5.0,0.5007752879124892,9690.37089187994
3137,0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,1.0,4.0,4.0,-0.6733445532637656,1225.1967520822225
3138,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,6.0,5.0,4.0,0.08617769624105241,7300.3910480344275
